Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.18574136817697728	0.39467504462592073	-0.11926152312977759	0.1483589254869011	-0.07191118711888828	-0.04611022003186173	-0.14345891930846724	-0.01894863143614061	0.2005305287505604	0.14576356752875655	-0.015202207190063308	0.12064890447890542	0.45409490058368185	0.022953360288195453	0.22207776571700916	0.011575546639444658	-0.21193849950614435	-0.05784694685981667	-0.21903191731822994	0.4079215604529476	0.3634200776953398	-0.1216212837382447	-0.15451101612632778	-0.02009184801920507	0.025635165469528178	0.027048199437940647	-0.2594325932360228	-0.01843135688731645	0.18863232393217097	0.44202257970929654	-0.10787210472654396	0.023340254089760242	0.17168522640399267	-0.10045155192999385	0.3232203626969487	0.22109695006335384	0.14571247641948784	0.10069024239434936	0.28375599759257214	0.029976459230427886	-0.1002069065585184	0.5014996371222469	-0.0792631758276661	-0.020775094171745064	0.22533170050809354	-0.20682560216154688	0.25519800632179546	-0.0535642045612584	0.10657091547455588	-0.2323722674883175	-0.06876939012130855	0.26091224931059415	-0.23687986966966879	-0.20204617175499473	-0.09242445960063264	0.1391684964059548	-0.015663312319911298	-0.20340090638567032	-0.12718108698043834	0.04597727265246162	-0.04160661508352784	0.12110001135980927	0.06950089850621632	-0.026723470473765554	-0.16236189521172212	0.10080510267264906	-0.19825105023142658	-0.09384318093601746	0.2233683824237667	0.054193357124969754
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.04861118525460008	0.21567662588475153	-0.0715018114426942	0.10835639747084976	-0.3614824966660892	0.0024752669344771656	0.30038017833169617	0.3196646876448309	-0.05647726352347397	-0.460900492888598	-0.10545748617070992	-0.08988435075931499	0.3046914671659972	0.2940802241766179	0.4113876823278922	0.28078510849343	0.1384298003153729	-0.3998081839450476	0.015427772982747627	0.20998099853238925	-0.11686054782214354	0.08274968981656997	-0.3751425312540263	-0.14671684568965154	0.0865674400436453	0.25425760910743694	0.15875856944161076	0.16749934130296038	-0.24960337646151995	-0.18820010998732717	-0.011944710254985759	0.10448367214474133	-0.057303653192938904	0.1464565800408351	-0.1787978511464404	-0.026528264154734284	0.1300566715731901	-0.03392077176949822	0.15264260263604545	0.18764104971611725	-0.048874558980552756	0.2336573076342026	0.06583713561772668	-0.170173930528737	0.2408693365704693	0.046262171341365815	0.010698936040382495	0.15301283789321396	-0.14685356928405577	-0.23965599706915378	0.16419644039989945	0.18823923687650843	-0.13543177149253854	-0.0891741865447101	0.1906324271033078	-0.2478751300273287	-0.002227792714551039	-0.1282850087886663	-0.1796683310807884	-0.030914809744853534	0.07064946738510183	0.17779934285186857	-0.08172828411621802	-0.12646474920818954	-0.16330457954144165	0.056282988449387956	0.04618247120565091	0.20950828841444924	-0.12259516251345709	0.04009587032853826
ADRB2	Coupled	-	Coupled	-	Adrenoceptors	classA	-0.27618503745788037	0.3470644038087284	0.08800815547119688	0.1767794687245194	-0.3473452734776034	-0.04702599149283577	-0.4345829372485309	-0.42001587373454063	0.202759416842506	-0.060363236674933346	0.029551195801063225	-0.05788267982981386	0.0668012367066586	0.0030086875151400477	-0.06320295932800073	0.1817656151508448	-0.009157477886345692	-0.3892855968031318	0.2824224827419838	0.08771784519041156	0.09464328184212202	0.24222646694714395	-0.07281281945450353	0.04404709542180513	0.0495360446269804	0.0027941969038686974	-0.4104155665902938	0.09220857804857076	0.06588641489716977	0.12484394686297846	-0.10977936745875702	0.16859722247335204	0.11759160658781367	0.048988857855871724	-0.305689222229127	0.0708532001012654	-0.19354441398951816	-0.21905526429002323	0.0985813046276734	-0.16851063765701013	0.3851525684708636	0.11099320581156372	-0.40953090164204625	-0.13880796374615298	-0.10822274293913554	0.09593144420582717	-0.21070972117968784	-0.13111436115726527	-0.25097884248453034	0.19099759427491866	-0.11702110663809392	0.0025105225518136575	0.09980141831863727	0.014468291079020347	0.11529299274128083	-0.010826333392463543	-0.037227297967960045	-0.2586415989389263	-0.22206988359569627	0.12652661302719362	-0.017986867605639407	0.01876357977893911	0.1774001781627699	0.07305018377508901	-0.1325360318804404	0.23997838370421437	0.1150301171783816	-0.05087781011594374	0.11264518079879417	0.1875465816571393
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-0.24099785852041494	-0.258989314281093	0.25908563959873604	0.1634497967471751	-0.007951922447934107	-0.20639417176442681	-0.1848126997172992	-0.1444148307802603	-0.16042919524153945	-0.012207402654694529	-0.19061259661894892	0.005642859334341203	0.017438163254595334	-0.25751035783336357	-0.14335210602922965	-0.13531532231863885	-0.1502339947198879	-0.08549785323645856	0.004159156475590501	0.00043463798988736525	0.16655078773261042	-0.25734001571893184	0.2293981717494544	-0.21649754974469798	0.1037059468756025	-0.22207773766003558	0.028048982119332485	0.044235930250345105	0.18395076897259305	0.12549853628578514	-0.30029066467538845	-0.07103146189369233	0.04218273662292757	0.18829342973657817	-0.20853677065434653	-0.01904026526756598	-0.07749276423697501	-0.10344169799960802	0.01755616537544839	0.35134461862725097	-0.12610780196832408	0.11373070287166395	-0.010075120663552161	0.2366160463669197	0.023602655927669827	-0.3229496205661725	-0.10061654249804103	0.22366478537317544	0.24841450533450882	0.24087975138730325	-0.09506460918742317	-0.07300737985469224	-0.0757319624913116	0.08571637880105988	0.0844948821494024	0.1482292991312185	0.020985419448001724	0.09646185818337613	-0.09917452766700839	-0.1836667866273584	-0.16726830931891618	0.06736069628138525	0.07397798106988114	-0.0464945031318325	0.03125556766509527	-0.046442667563410416	0.109189204153478	0.11091674159101646	-0.03158554234214222	0.04799244647943797
AGTR1	Coupled	-	Coupled	-	Angiotensin receptors	classA	-0.031530195998378294	-0.25356637072599586	-0.2450960876442492	0.19899180363337968	-0.1618107480331905	0.3551500047507542	-0.1932535074949666	0.24131878091496609	0.014666037366307559	0.2195935663394775	-0.18338772201896625	-0.1363084294870467	0.14607210244827168	-0.5099146675004071	-0.27089637719557436	0.2558321529526338	-0.20317393441768444	0.19349616893415558	0.24983758119217742	-0.18161618639527505	-0.04983399421469275	0.03931109284121189	0.0495039467710377	-0.04898486478713721	0.027842668881391985	-0.0016309143349872075	0.24862557755786346	-0.031263803646231	0.050466799295940286	-0.01615422502450289	0.015459047939439235	0.4980318414900248	0.08388399878503872	0.2366948564791036	-0.24264930651369035	-0.0877877044548964	-0.18251918450339127	-0.265311564743235	-0.061755403905340636	0.17631867349448907	0.024037390916784224	0.5487520839179291	-0.051565749947459286	0.19089175238383557	-0.044249252904884	-0.13876705663550779	-0.1185837693000719	0.16932393808516807	0.2042917439806886	0.04808486040927182	-0.2091198826502381	0.2351737044761846	0.10002852964333997	-0.14462830275601118	0.13985274553501384	-0.04383016574002168	0.16012068395396772	0.05023062883964814	0.13257557917673457	0.17861642031948477	0.002191953376044442	0.22003435200218127	-0.07845412929017505	-0.06490506394981359	0.008712762885503362	-0.0354746623481896	-0.2000316814024175	-0.08378194771850914	-0.06480105831698818	0.15694881592421045
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	0.0055634882147495785	0.05832809438705371	-0.42617885718584947	0.055593402112683744	-0.007662459008799728	0.2787944438389421	-0.048610800725007244	0.08833556854664171	-0.08478890459780045	-0.19029984179394863	-0.1459077384155697	-0.2262778666188392	0.37144582895066114	0.1891229864594353	0.08840976374083306	0.15155447726029492	0.06732722298137457	0.16707141692419936	0.16038520472031548	0.2721455393176897	-0.12401528046156637	-0.15145993195375423	0.34127147155729387	0.089845028709332	-0.13548428409010577	-0.2029737126754804	-0.06568038422545336	0.37025480532492544	0.05106723072912862	-0.10882615294914551	0.21077757522052076	0.059264808967086906	-0.0050065768515194	-0.02093819055729602	0.15638498575806797	0.19177312349943149	-0.1283495204871723	-0.030518136212772395	0.12593545570282597	0.1566277107257248	-0.15277714103224777	-0.29958849824162265	0.051049934620616313	0.2831797959581675	-0.3900529764470517	0.08236988101431254	-0.04504152348631019	-0.3304125286600868	0.22427575145118875	0.12783268641104067	0.1499358608626774	0.07422398231840344	0.1455687148357357	0.11517434420772028	0.1788325464974063	-0.3731052269724325	-0.1975402694899284	0.09140930090511916	0.15676367728061713	0.0681045836556654	0.23943645168146185	0.08962694204835321	0.13876368298719535	0.02447307742710542	-0.3890392318685833	-0.15147857406235832	0.07895178189326041	-0.12599314210024892	-0.07453955385589606	-0.09168128482259744
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.2845175618306657	0.24774875414618597	-0.18075302146135377	-0.0003343643428347753	0.3044442641869357	0.1594970236890446	-0.02397507817004243	0.11992330776620605	0.0596352148256406	-0.06846486339660854	0.29636182770252983	-0.02209949027322766	-0.22657396855594455	-0.2171350811521552	0.07608504087626536	-0.026547828851316346	0.14215689489936456	-0.27247476783371566	0.16212940356489783	-0.05416453127367157	-0.09134714951352596	-0.1547096282703279	-0.07346474397488577	-0.4404087685060044	0.023023521104154804	0.19521180201668892	-0.17394884898837468	-0.1025529415670287	0.33378243230608384	-0.008249156125090452	0.027609183356342843	-0.20108011790131256	0.06645504652448081	-0.3494083196679893	0.2274649720587448	0.09218328370750885	-0.16858672395181093	-0.1791510438664853	0.1589445480292625	-0.004253924674114775	0.008026968346488396	-0.014948701208940523	-0.3924364974943737	0.2110478513195233	-0.24845096613098352	0.048759210332718905	-0.2242302832436402	0.16485374678080753	0.13457622067366232	0.008120320423022733	0.1607968062627795	-0.004919865570994604	-0.1947755544896475	0.2310972244657252	0.16386611538365659	-0.060382307207859434	-0.1333725126827325	-0.10904453028495781	0.3395360886283625	0.007767493699240085	0.22473129189948762	0.08934510456554796	0.05159270359336354	0.21265745955158225	-0.2663066383803364	-0.03355111330852205	-0.0750422437847302	0.14005129965553223	0.09634310537610558	0.22558588447602973
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.07847775682660466	-0.040999038616305404	-0.3870364756758777	-0.39379240059028014	0.2570530439777931	0.5771523469277786	0.12209145534726216	0.11871853589091753	0.3719162791512462	0.2219688615221244	0.012762985756501328	0.04031412010439815	-0.2801372508908092	0.2377894958177814	-0.23657280683755483	0.16439779123789539	0.1651754420086103	-0.08709314106706915	0.05874132867772697	-0.34220344145881887	0.2106112923081836	0.03907190643158082	0.17341036290050632	-0.4768308527002938	-0.1856235787029645	0.01775697351261368	-0.24166023144737978	-0.338809942256923	0.09759497090556912	-0.3323585935908966	0.20076536368390388	-0.07881519595698451	0.22700735711071476	-0.19466618473280728	-0.011637294502376216	0.27534384530441236	-0.0548683934384675	0.14254337556204547	0.1504915871572586	-0.05451499608817487	0.049369836237346705	-0.0526978004353595	0.16836303861266017	-0.199055467879559	0.0271446771686938	0.1584205058401934	0.22060280870996382	0.007072626278647344	0.3238923297976526	-0.0992784102438122	-0.11347217146560831	-0.2495067525798016	-0.10810530077721597	0.014466977126932564	0.010548053202454504	-0.3777667751162148	-0.28764104353423275	-0.12586587508679806	-0.1767856453523717	0.035429079147643636	0.00546997920763587	-0.04588852524499952	0.20459580757502566	0.06802257477173138	-0.3745698043330003	-0.0543032861303168	0.35820838969468094	0.0639960680604699	0.08688742757260257	-0.03749087278326623
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-0.14353270821183328	-0.24461998389295747	0.45808276975339207	0.18112862986797537	-0.14541014649762	-0.03128487728373901	-0.10879760289826504	-0.1268422129249906	0.03584750518954973	0.12339010597240266	0.11685800734547087	-0.1743170374754575	0.19081155055762847	-0.08963139678460595	0.2947335927674221	-0.14318895032203155	-0.06865203164859221	0.16896368737493478	-0.10119180114744675	-0.21975281017476148	0.13477825258328643	-0.19108570635282118	0.029736094251933978	-0.04162936063643908	0.3869823151689236	-0.3498899110903491	-0.08691283681177	-0.02462120500263266	0.16089228223641677	-0.46097355356311603	-0.2475729877064289	-0.42312547905299847	0.06739819969462678	0.10843855795912624	0.12588826263767416	-0.13444516114510674	-0.23666750295163066	-0.06858897061831053	-0.017727480875303535	0.18570595448163565	0.0524708231992352	0.11669271848433736	0.24471869825785492	0.10292957304877873	0.23157883614052596	-0.03576654209922072	0.1800118481630418	-0.25726426341185177	0.1650787807813813	0.06762466695388225	0.20641700249187586	0.07443248777581156	-0.40504138374543164	-0.02225551556944191	-0.04141658187630099	-0.0403962259539887	0.3263405026876634	0.12620800032957033	-0.06249268982355665	-0.08988089989196181	0.2837334973014826	0.2654062051229051	-0.1069055563432505	0.2253898004675987	-0.186175471349695	0.1981126190173441	0.1849339040928506	0.21945584798878207	-0.06138751332037824	-0.1457728097024167
BDKRB1	Coupled	-	Not-coupled	-	Bradykinin receptors	classA	-0.0708613740462968	0.01823925479337593	0.16686870497596273	-0.43557108914962783	-0.3025636668741609	0.10963883415529646	-0.05152296225451506	0.08734048596510208	-0.10292730776891647	-0.007742995114723511	0.49683820867814193	-0.11310308658223346	0.3007334798840702	-0.3208502041218856	0.17413575904630155	0.02717860357898646	-0.07929886411795384	-0.07066563410608293	-0.02134073859101358	0.07258177853161646	-0.2767887160222631	0.0427631845227615	0.012444877021541333	-0.06136606913496621	0.2531803377761757	-0.26481622712910735	0.324210245983194	0.34826258023852025	-0.008174166357655895	0.08912891197229113	-0.14754037054277025	-0.0031053374265745397	-0.03171496107953954	-0.11213167887962337	-0.023579600210357047	-0.04545325521811855	-0.034138478437445226	0.42011161044136214	-0.254996097661355	0.025372321993753742	0.06745567391828973	0.20666034016470244	0.2073691914158454	-0.30749172479245673	-0.2035857589849666	-0.23759736715372007	-0.0718892879432535	0.06031214371304839	-0.05065866491831356	-0.07989161015894526	-0.11021220932946847	0.12092385383879291	0.29618987037745764	0.25809790065552485	0.15108695507085793	-0.2823889996423752	0.02339677427082939	0.12063401279904752	0.07597148382399017	-0.09983771083851917	0.2167456073050448	-0.1962692904042453	0.204858759087009	0.3130914559153696	-0.09463144065686327	0.17540085934570956	0.3043617079720821	-0.02529331355922146	-0.10978228594667083	0.46046567743477684
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	0.2632022908844714	-0.012587452380748196	-0.14139985390169255	-0.12759930682013979	0.2932788452476551	-0.2004589974947438	-0.37777452164069436	0.06974983170560063	-0.07502357925726727	-0.15904164474766286	-0.3532669172602902	0.02769906563090101	0.2236663205278702	-0.07245660576715843	-0.22252513471906665	0.11962054593308451	0.057834776393913406	-0.36426919300217	-0.14354427031554337	-0.02942019556364416	-0.03440455758964479	-0.22348019159872293	-0.09185974140379682	0.13219963523168743	0.09716840176049486	0.15281525175938585	-0.23644992073400792	-0.10802671617208773	-0.12995311578144672	-0.014112750704669705	-0.02975637705429069	-0.0784154609348511	-0.33048147376472753	-0.36153442483371767	-0.09796383622503675	-0.3342541577888085	0.038179524906053745	-0.008444244994754817	-0.3729419390935784	0.2539799359008759	0.04467806292243255	0.00394979141447418	0.052391604860001766	-0.23110189040929002	-0.23919755309586507	-0.2008974050909313	0.04669125822711786	0.022300660864335912	0.02514917701956681	-0.0012929152624047298	-0.37060799997433996	0.1375388637099526	-0.08272054896029364	0.10717550870308237	-0.39212533260064436	0.08239757282821836	-0.19372375156570368	0.07692495395193177	0.22823893046203	0.14759114440694548	0.08385861437777274	0.0058249594489574	0.003566782681502831	0.10660223796834602	0.0046134629564515755	-0.17685946342896017	-0.12670509462436919	0.09727030227936807	0.05587307303972011	0.10620445974868568
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-0.26715830807265895	0.30439514193246897	0.06349893920574409	0.05050252811194866	0.03739415403759573	-0.1786843889231954	-0.15000884512805862	0.10518229993449728	0.4246674019535954	-0.07938916170774252	0.08926660679718464	0.14457369635484746	0.07324179429684133	-0.15874813788385894	-0.18143835540718017	-0.07416137187572894	0.033240897666390976	-0.08990312997991057	-0.0023333917043944297	-0.17704826138007337	-0.14599592708366657	-0.10121200118429002	-0.40343129082810153	0.13189332240168603	0.23624843091891332	0.169000121626378	-0.3501044324909278	0.6323272145259112	-0.05267002647348501	0.004511410859857337	-0.13723896378471404	0.14752510733363877	0.023030410205281716	-0.44638787273153374	0.04598105204015446	0.19700425893341705	0.22200707345366316	-0.02046721674102064	0.01157959640026937	0.18875303981472547	-0.001632065856588803	-0.10859522924982785	0.19780069916620488	0.09656698191391722	-0.03874662595339277	-0.031596493362766924	-0.1494925756676381	0.08584783664489747	0.12001689615225813	0.17547206724061787	-0.37176231130636833	0.028455442126055185	0.28896397207787183	-0.08317314643369131	-0.2126399364049031	-0.02664615237856573	-0.24560155740229303	0.03989202524329528	0.2868096075669814	0.1010549279220179	-0.0799063282462105	-0.08259041794302627	0.017097586360327804	0.06416770475058535	0.10020867622641846	0.0038252093099594435	0.07427103032770296	0.056096911769342006	-0.014179028974591716	-0.18703695551666574
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	0.0027488010682860616	0.2789461661935567	0.5165408469881186	0.15694448657115434	0.0066873296322708135	0.25087786234714765	-0.03501835629906906	-0.014280153021918497	-0.1657838786394018	0.029719960492436213	0.04558045909422992	-0.02399029704067157	0.6237675853412468	-0.14941186743997173	-0.11688725393549836	-0.2894742122208016	-0.07595973790206645	0.10364636328674443	0.13460853629696148	0.039855592016388844	-0.05589501263544095	0.23042322045484656	0.2473110045339437	0.007770601530321204	-0.1572245777388745	-0.045137528521074374	0.05531613126565305	-0.23167458027887594	0.12769290750929968	0.03941593446218745	0.14996951707369557	0.17464978278920243	0.22176473630479532	-0.03692781919422523	0.19168006306503596	-0.1761606922201539	-0.28097494908675485	0.06190016202320531	0.12079189810209838	0.14392048765880808	0.2989915412881844	0.10362945258172106	-0.24617696784206006	-0.054666179572404834	-0.4603374433710968	-0.21461398492126593	-0.22457329844031382	0.2781566552881229	-0.01627863549555617	-0.08814303699162193	0.09259034311170058	-0.18499867928300123	0.4091713882752124	0.08544689232031233	-0.16308949868151867	-0.02571913436249955	0.0157440736852225	-0.08009424135736742	0.08452496681668763	0.04992605274324232	-0.09269059843137616	0.12233715939620218	-0.06475256305028392	0.17051059356269171	0.08743455663463602	0.027606063199674204	-0.14966921834341818	0.12929692438489854	0.1412490673714299	0.05849667080780216
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.30838094246958386	0.10241890454653632	0.23166354923418866	0.12283426581064501	-0.22859594380416576	0.43729447757506273	-0.052996505630199524	0.706536892604241	0.12035091737735171	-0.038221412015656	-0.2304569790936399	0.16027766852401712	0.208058283903022	-0.04683230157565573	0.06410112900842678	-0.10344070434352223	0.08103219870047576	-0.020622889096335518	0.1108041155023316	-0.07572518604704781	0.2496746342287902	-0.05403319826053674	0.09986854036540628	-0.14312684861397382	-0.01685953712581416	0.07894787245055374	-0.16565744925963194	-0.0026193813624188016	0.23961375670689514	-0.053257271234478556	0.1378799129347508	-0.4440420710188517	-0.23022434558303576	0.47762609290428515	0.06305253679598076	0.07897607123243722	-0.0812269956508369	-0.06962912830479727	-0.3091782468913839	0.0314174995421795	0.17616208065688352	-0.45420166967517817	0.3234842335328015	0.1660311125969837	0.12637983147090537	0.10913178605200902	-0.05341772557677372	0.28172820135394494	0.05145443953742304	-0.020068615289442805	0.011007917345155811	0.06608686659632299	0.3956932797825517	0.028783873270474356	0.11833787090223652	0.2359631872713809	-0.04585651998138126	-0.307638039084044	-0.1980789751707631	-0.2872972195472314	-0.027915513207519314	-0.05232540535499749	-0.1689288871437753	0.06960617296083044	0.20912142097914768	-0.09814185724110369	0.021343524716234265	0.14395069280908124	-0.08697548378926022	-0.013873160033983506
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.1356861733823448	0.3289018163420227	-0.027074685799638672	-0.12285355265177583	-0.06471134021510057	0.26820150405710697	0.17482981393355856	0.2984443385585119	-0.49306658226968897	0.052076327587826404	-0.0861555761034604	0.07568763940144896	-0.21379438981389223	0.0956698576969073	0.3490716884173801	-0.05499590788202717	-0.04666545383569242	-0.0857642937502978	0.12406646946377256	0.06105878143157025	-0.01617519483501978	-0.11682828310364024	-0.1884898109224515	0.03081907627456853	-0.08739270720178478	0.07053006391042106	0.24205613013605137	-0.037210097634948806	-0.030843279235892116	0.07511126235699045	-0.07239603274831859	-0.08307782049612977	0.12507111054227765	-0.0901272390240977	0.2406747575064975	-0.3488940123373194	-0.0011564048788686775	-0.15075302459219808	0.4081020572543646	0.3381390109981022	0.10683293814759066	-0.11251480379702643	0.08847021066085985	-0.1272710308901345	-0.1831584762287195	0.15614890932730296	0.16607765165878322	-0.030597670883829087	-0.12023279721153232	0.25645576603863945	-0.04085456920995288	-0.11740910952186115	-0.014024452069392337	-5.966167488580602e-05	-0.39133518219875	-0.014583904601427507	0.16524210058112515	-0.16238640375314964	0.1538717243730127	-0.13252917071119094	-0.03419061886681601	0.09060247857009664	0.08219154980715881	0.22818676764550663	0.23680813444470886	-0.1513700395084983	0.13047459148034377	-0.12162639536104927	0.08731903524474412	-0.1989649544763712
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	0.4086471160040035	0.20730512959199274	0.258833425756699	0.176238761328869	-0.18347817848199904	0.011497696589263032	-0.3100083765362485	0.12310952860050207	-0.216225249948877	0.09669503747043412	-0.11814358671103055	0.02131198912014817	0.14159231746309267	0.07925427518319123	0.012332241248718305	-0.19615819829304396	-0.0167403088896967	0.12438410196153875	-0.0462873115308588	0.10758436698594435	0.05845169296342449	-0.09569843604014007	0.17651111177869014	0.2068524076044217	0.06894563452562345	0.07360459947440369	-0.22685274855927584	-0.1411384555518979	0.4788974222778614	-0.047936762540366586	0.18027234519224603	-0.4276431154232444	0.0465040049654857	0.1347325137294412	0.17314080264000048	-0.01606891501966815	0.02382697113195249	0.18133169824239073	-0.2544603840715212	-0.018752556705378294	0.18404802623422492	-0.3612231112876032	0.06436895204703806	0.08699896902670598	-0.09677941400045897	0.2855922443744528	0.09171642761582703	-0.15523642728134746	-0.014567937313064067	-0.14089671673164245	-0.0945604772006684	-0.056639522128987464	0.07563044097575429	-0.18232344046290075	-0.1427466077794301	0.1399100105511887	-0.06844961431446292	-0.18351273876110039	-0.046750817160301425	-0.32457830782173885	-0.09340664460909867	-0.14887409068984883	0.10325926006463473	0.07310451008817553	0.2473870980534087	-0.09733774422185845	-0.1583864107860658	0.06073233829293794	-0.010963771593639707	0.3883692172957459
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.010210698342481318	0.3391119895024535	0.3211251126986756	-0.01376828603044116	-0.03713182830498297	0.07891628937838166	0.11998607776665086	0.1829254946196124	-0.38923808527436804	-0.08422362871083995	-0.03673499261009206	-0.16232928068100463	0.005108946514497509	0.18873711316682631	-0.10598724258672965	-0.1468287599034557	0.012484956641471381	0.12520115041096735	0.13203796451883262	0.04298971791667395	0.07255097626449432	-0.003744869967232741	-0.15068632824765785	-0.023520591795797487	-0.16188445233223414	-0.07027678871834646	0.05119609616736815	-0.16539837697021592	0.1378849743712177	0.1894855089364633	0.12274065891728211	0.02510011653293497	0.15708875913203427	-0.10713098465001875	-0.06005404127838682	-0.38942547040494874	0.009130738343725278	0.038112885953225366	0.29424158723928534	0.09023940648495266	0.4189421097238373	-0.29071331034426506	-0.1542409023379542	-0.17890038471126413	-0.2550293705415617	-0.028960252799864476	0.14125313354623384	-0.191309697651422	-0.07863932174164565	-0.2285346210525217	0.01409278403639716	-0.07816292716942104	0.13690064538873883	-0.16754570560846993	-0.2561388791718357	-0.1409372454420184	0.05018562571699435	-0.15492235990765998	0.12802719514048316	-0.08760757312444134	0.11354250810495564	0.0851678148298327	-0.10755196114769518	0.05833255987287926	0.17800258040048034	-0.09557169633651859	0.08148523745572134	0.009382008362400178	0.032649705427301126	0.03313778415831625
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.3775467841913321	0.2585121747419632	-0.12009721853772802	0.06601796232132728	0.18484773504762703	-0.1680939237696316	-0.23780568495715892	0.20574204290775516	-0.20089828860338954	0.2860274916076505	0.30541023070652146	0.15251726242722746	-0.4046681714506313	0.0037591603237972088	0.3092855017806974	0.046318563427448146	-0.19976689997468203	0.34771379621125026	-0.1716002337106279	-0.21849062123086585	0.26657526967595974	0.056452054017257	-0.1213503555564756	0.12228512466216143	-0.27494975119893483	-0.1874431831032911	0.13765499966785302	-0.018690052796519353	0.023439220548103854	-0.349237519999498	-0.01336221237273291	0.23350360383238244	-0.023409315951460077	0.02502308533168145	-0.04839322306154945	-0.051879011318906286	-0.22367387247506593	-0.12096202902032215	-0.02787957071667947	0.05596657921409583	-0.1559152398912799	-0.15368087721272086	0.21390266983897033	0.2078522204213327	0.13197647922168804	-0.35591198453791595	-0.26182301818104137	-0.33131183681013865	-0.06575015905150404	0.016683371948671765	0.11972690299367199	0.49387097236870214	-0.01787251610904966	0.2884972427210936	0.2707819746390721	-0.15245281312004372	-0.2972884366295265	-0.001944169913932747	0.018718147323491557	-0.01965365344748681	-0.15223731414288302	-0.0339939534882622	0.2135118354724822	-0.06236604958114495	0.20411478036362268	0.044453324527261605	-0.14078662741331532	-0.012027795241075247	0.3883749211390814	0.15270941139791191
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	0.36199729856893426	-0.048274441350520864	-0.06043736904984065	0.04761364299625758	0.44633301299788924	0.06749884380262408	-0.4723033374435231	0.03388385305152017	0.23487640828008288	-0.04243874793103174	-0.17260639623893737	-0.2050680488950161	0.04192917065624773	-0.05459387845986006	0.12625033647697215	0.3021686256495745	-0.11195198841924088	0.1590158145976076	-0.16895013592681268	-0.12396684643668014	0.18276543672333445	-0.19285433022912626	-0.20970236179177773	0.08250579237324186	-0.41590339361291445	-0.08664776832190638	0.10123986679384503	0.0027479854851205267	-0.11860275906006094	0.0530610131662581	0.1038221503847813	-0.19705899979722857	-0.18351958004687693	-0.16632552139873064	-0.20425545236827694	0.07592875394759206	0.083659453612175	0.24545169254455104	0.10672898250247728	0.040103297630736494	0.20118132833118718	-0.021515070856706935	0.023534223151047574	-0.23077513000105168	-0.17446551401943883	-0.2797195198222293	-0.18563791785920994	-0.05274058628729831	-0.21992638473126316	0.19157619638830203	0.2723872251892829	0.09600306305853488	0.05524792918674611	-0.18117207489633974	-0.10799656588994207	-0.0932407457572631	-0.3047232642690047	-0.0721180030268332	-0.03560652028580563	0.061842640842136996	0.16708789446278138	0.00279167954618485	0.09582609961609004	-0.11661465242509907	0.09481242321792409	0.08937961753715774	-0.21887803383125798	0.12907904519880478	-0.08003687930809633	0.15477561262387135
