Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.5735071954083917	0.10981274023039067	-0.22892422690571668	0.2605187579657185	-0.2858373472942374	0.21831738625557712	-0.26536816286480064	-0.0038631219341874125	0.004646673058099044	0.043638987382736354	-0.05018940940871522	0.07717752449848565	-0.035803691999952	-0.09743468176833507	-0.08772656005503436	0.17487417088909787	-0.3907398091803157	-0.1529287766872057	0.15769976000120414	0.2892514823265175	-0.019933991672556467	-0.07035215598879227	-0.053174525291408	-0.04364726566733813	-0.1324519119305551	-0.08224781028131922	0.09295515099285073	-0.11113758279728256	0.14205269628792722	-0.08976506695496254	-0.08388418892283231	-0.17194798295056282	0.1653276360428979	0.12001891480420974	-0.1118159914759075	-0.004660935392555349	0.11679654679872001	-0.34956723952608687	0.41744150861530227	-0.16784965110219485	0.04900117496454212	0.22902141579994129	-0.32102107512106237	0.2751516530196225	0.06115160712678095	0.061475697549415065	0.07463722489885041	-0.08502002433417193	0.1451173635013872
KISS1R	-	-	-	-	Kisspeptin receptor	classA	-0.3248219722106836	0.20496242428319253	0.14835513622928076	-0.15722455681203257	0.14986867559382738	0.197869693850987	0.1133373899770116	-0.18835144570970874	-0.10712106956370317	-0.329917889409751	-0.2789326045238284	0.029026797819649806	-0.35308521444397667	-0.253694484482507	-0.06183663270919719	0.3459203721738165	-0.4222154698436116	-0.027786582959957916	-0.24322695005458778	-0.041198105841166184	0.12815870752056224	0.14967892070913263	-0.18796162907770125	-0.13934788875600174	-0.031103678360642765	0.021564029051333797	-0.2334004584853468	0.1281918377228316	-0.1243598550732346	-0.1808054952676345	-0.11175333176248332	-0.1367987146186035	-0.1665948995607519	-0.021219971053710096	0.04832858229509741	-0.11493276089887673	0.11995261577293112	0.07825154599948307	-0.14488869497473425	0.12799432977428898	-0.047103084445658014	0.18092161371876497	-0.06185590747736914	-0.06955611583900129	-0.09033819391083324	-0.20876399738959012	0.03775804133794416	-0.035879188020379364	-0.10075842960895061
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.038557629973435134	0.4904465369222499	0.1503758155659999	-0.32710326395551825	0.312488413765411	0.5983060626065921	0.09349616172939315	-0.21036166370964485	-0.05659674396001436	-0.12212614658409882	0.011280368929314225	0.12292977144463639	-0.32674232968381756	-0.44395301958359307	-0.039509385899695985	0.18306219532924828	-0.054745212611506756	0.22267670383816043	0.15546909952986204	0.04743429351047014	0.10382761382779346	0.005837663476513817	-0.13312055972910394	-0.05714960781440393	0.13078060986311427	-0.26466026788781105	-0.3548816520025751	-0.02649886768465844	-0.24770546000516294	-0.0354215085620367	-0.022749272687607618	-0.1982068257392562	-0.11685237663122343	-0.034608262153683074	-0.13966500518165487	-0.06673481873438221	0.20394583056612633	0.07139475222848993	0.10923046459262453	0.14568879228104784	0.008111256190998343	-0.061870753540201	-0.0009719316632957972	-0.12412809862380811	0.07634604168363077	-0.09617105817320101	0.04735362765837549	-0.13045439624114566	-0.07521705365886616
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.2633047566480998	0.012311615817704086	0.02919281322013277	-0.22696908532691745	0.351125668453676	0.1218147031632659	0.2225659079489261	-0.1973548789700407	-0.002460699277585048	-0.14440483972762502	-0.0521414250120686	-0.14582635118270404	-0.21403295368427996	-0.052891129797803305	0.10798657163677725	0.26692942456091523	-0.31561463022210245	0.16118598576954224	-0.15417871697596816	-0.119127190697716	0.16783604187446136	0.023094046439060732	-0.1495745603265019	-0.2151829159137884	0.1420940612999777	-0.030348153580018	-0.26133504358205634	0.14996795075979247	-0.13006421092893222	-0.028443742662068023	-0.2950057427826982	-0.09071865115733184	-0.33351575233692426	-0.04443658502001648	-0.016508411842580784	-0.1268480835122824	0.15068412381007892	-0.08297130297107541	0.07504774188700969	0.09656845265892591	0.1961260660098259	0.34436720494754935	-0.096445956200162	-0.15124124945082654	-0.04334521784542481	-0.28116749135914876	0.05812190293748137	-0.11878173892042851	0.00993640895510284
LPAR3	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.3181125600677325	-0.025495283061912063	-0.047957201654607755	-0.2346308696373769	0.12683984705156343	-0.17156843182404027	-0.23313999852398262	0.274173738567409	-0.09063216121207084	-0.01995363374836903	-0.13045903329030054	-0.08503117367740974	0.19524715341318247	0.12604520682186188	0.23386103472481787	0.06189016931301373	-0.27650346449442437	0.22254624794329966	0.07466241337110208	0.06357360702209439	0.20156233486792371	0.22271850741129537	0.04364634821873884	-0.16847758128018991	0.03162314171796455	0.028280074608129153	0.21370091103600583	0.07767835608007534	0.05020610725046089	-0.10621808888214425	-0.16173632531449078	0.17709751439342108	0.002713044212111033	0.0842025680014342	0.11301935841388731	0.07655188578080284	0.1343700211952991	0.026602581039000206	-0.35138257492562947	-0.2523592513479424	0.056926032366558105	0.2349450113996685	0.13945292705831505	0.07996858697540313	0.01781458708129582	-0.10136923295864103	0.0608026351109345	-0.10528196566203236	0.1314909595072858
LPAR4	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.2128638480893469	0.05544629780851979	-0.24002179900850631	-0.15190368174682492	-0.0394150183195626	0.21606685659965766	-0.26825374623880915	0.23826849111729945	-0.03254052925625159	0.002509652355287744	-0.07561963536388445	0.07437662816797663	0.17631580626588064	0.38813605598878415	0.2563021947639875	-0.10805210158758254	-0.12730283261510547	0.18956166093304022	0.13057685098623747	0.029155764256393456	0.0982926789097398	0.02173058673767713	-0.01936148621284388	-0.16183078972383602	0.08754001371268379	-0.08150812678467909	0.31316314309487187	-0.1982418229331534	0.025702745874746045	0.14683896720392348	0.04443592143831291	0.09020387612959777	-0.28295062054930986	0.07625340721348355	-0.0554089851447622	0.07200082047867779	0.1140228301875595	-0.04544518901211214	-0.3004652696825312	0.16502763029531453	0.17824291714962412	-0.05283371138962042	-0.002099308133071177	0.04693767335931348	0.08009279961001192	-0.08707794782585546	-0.09558433565026728	0.16160734647786304	-0.061679814135220876
LPAR5	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.3495349809535011	0.24744084879994446	-0.19524360057521112	-0.21695344006873174	0.09194748322316564	-0.1675753659609577	-0.06118903020550633	0.3923804785733168	0.052913462382280826	0.151927470001585	0.05532577434235995	-0.3766836771501808	0.33114914149785146	-0.003683172084079977	-0.13637026655780418	0.12731513813677683	-0.2925524747961263	0.19874266050380782	0.23026182591421102	-0.1989734762691237	0.4439317124267989	0.10639031247396219	0.16777615790024342	-0.14134708040065572	-0.13030206522637855	-0.05046235948069424	0.08792042252652557	0.02461668342599519	0.08170776409511503	0.060473028446829336	-0.07750082612124673	0.1249112873383784	-0.029838919465892316	0.19557820060211967	-0.0962472053617736	0.13955004632204965	0.1251326852311563	-0.11096584559540917	-0.15880883184370956	-0.328862251303879	0.08208852399596468	0.19805509731932477	0.24802795833940736	0.10652860440020924	0.13346173597773145	-0.20987670646879067	-0.022849467153469662	-0.23455105743424357	-0.06515838700826959
LPAR6	-	-	-	-	Lysophospholipid (LPA) receptors	classA	0.19293572675233853	-0.20517412946490618	0.13565066502752182	-0.2875235596547732	0.29402344153953525	0.1289258791247558	0.09290294335862198	-0.0415102291303342	-0.04927454519355299	0.4057953917669531	-0.09210992515874072	0.12819710949943217	-0.12608311595304783	0.11013162759239552	0.11408315947043324	0.1501560802072633	-0.19451236904792157	0.32167237380966296	-0.19620164164935047	0.33993409898510274	0.07241853671504951	0.23860570441527745	0.29206279840044874	-0.3652188681552738	0.31097188050372593	-0.052271847674650235	0.003116029216773256	-0.48171142792860583	0.042423369645284544	0.3473529359108101	-0.07622424188110546	0.37886103656170145	-0.27270383644787694	0.00588337203797813	0.12618811800995655	0.17830950200353946	0.0957959252737594	-0.06818667778330546	0.07761385466729957	-0.2301587735011095	0.18287822104058543	-0.09367444516990313	-0.13954647949685162	-0.1599164257830716	-0.050615243082431996	0.07526763068379451	-0.07558954645955526	0.051862109800935204	-0.22432688581638782
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	0.5282015518558658	-0.42496081702632993	-0.12746218149473135	-0.24574279536854915	0.1053047767408729	0.3508531146983192	0.028076116899561125	-0.07753435710839829	0.20138868434387877	0.2908165663045349	-0.05991690709052055	-0.3352912437604124	0.016493841931444264	-0.3654540868754646	0.06274561234935536	0.2507581676386612	-0.297550675873029	-0.1321795759053925	0.10858602780215929	0.037985703542073215	0.06728193150122273	-0.011918965153665298	0.39137106811606975	-0.30425130172693593	0.16961766134065143	0.35128510566597165	-0.38543211733590343	-0.24580065802222617	0.28831873023556265	0.25858360464447133	-0.017755073104240827	0.5351490716867431	-0.03913584808702475	0.1222439257626014	-0.005574049594422424	0.1044553317499956	0.0674976985065654	-0.11084688418212219	0.2106126018466791	-0.10933231830372071	-0.0742303478349918	-0.3920014565281655	0.050299256160254456	-0.07226968318582656	-0.2996467099045646	0.10607208261173087	0.1227838897849604	-0.10206892121344982	-0.08308479017203517
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	0.18402523603585633	-0.1631491667114269	-0.07146301238351205	-0.19773893907325304	-0.06616716112630987	-0.11553263865216636	0.310993803007326	0.12623162625327455	0.10166376827941943	-0.03539874638315071	0.3709753288825584	-0.0027381709240971073	-0.19830609168222144	-0.0429596323779437	0.07596085434626669	-0.1810428414604609	0.1641205551882708	0.16822398448763712	-0.41379948520225046	0.22686227057488947	-0.03357927802381027	0.07553340160156789	-0.1757908790767349	0.5278967019889499	0.13635204301659648	0.06801613230877156	0.008874008404813869	-0.38678471960459665	-0.08483115099334569	-0.33854922298419426	0.01594592907080871	0.12188979330209206	-0.16683512608575793	-0.11731464104193509	-0.1519366870173833	0.11624455017300929	0.23055512459844055	-0.07544107519539478	-0.02947242730506607	0.03563286863025647	-0.0025348864582846295	-0.3228251843324576	0.14153262024486088	-0.1850780852677058	0.017727928651123135	-0.06742316324211038	-0.09044246292583967	0.006589912056298653	-0.046921126597640944
MC1R	-	-	-	Coupled	Melanocortin receptors	classA	-0.10961768675921288	0.04924512742546269	-0.15587321102662183	-0.0493420973181813	-0.275967913208349	-0.13646423734524887	0.2603569261158597	0.14377047838039397	0.1579179866679819	-0.3149253809926207	-0.039482127154488594	-0.25943612772654345	-0.039120817303947064	0.1619075830620663	0.14500135368354083	-0.2320275910199456	-0.02435563801452615	0.09038574179466095	-0.26408709559731114	-0.035636365772605066	-0.0910643920135468	-0.027973851381040575	-0.1611901200409563	0.40902563449348517	-0.017749007012450968	0.0756359746189938	-0.042594446521198315	-0.1394081208532152	-0.013899288036270888	-0.47947757662204377	-0.17616855978180807	0.10579379456574337	-0.11615970310415848	0.07149443798812478	-0.24873742668871895	0.05913796354024468	0.331633820358543	-0.052902244412888294	-0.09011627158654684	-0.006736499939358229	-0.06097127118418385	-0.12808369725640137	0.13719804084309006	0.11789842141622818	-0.0659864163846019	-0.04453019689475352	0.09760320172761228	-0.019609834889099415	-0.07439044440241105
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	-0.13173134819975899	-0.17932229169457128	-0.07005594179508731	-0.21693890897382348	-0.13943185988334844	-0.1906631099138405	0.18273145089143128	0.11512698228308242	0.010373667887901974	0.008256322666077445	0.1926124526773055	-0.4146744550870827	-0.14467587254599612	0.300657185086062	0.061941504903251066	-0.22227082842889162	0.21725520076052657	0.004074966166606386	0.0841185141716467	0.32398825123093855	-0.027069353720858308	-0.2050219274535061	-0.16985351699976176	0.36900593115314667	0.1337254337310653	-0.1308391040867153	-0.06532158989612855	-0.09938136497552572	0.023469830695607964	-0.543317354562366	-0.0337483641393861	0.23537227151323328	-0.013895862761326499	0.10015368440162514	-0.12581008096131568	0.049943798963034115	0.19960577503619234	-0.1386390383192116	-0.038284255098121084	0.02510806997787475	-0.08722182677039254	-0.05258415159889702	0.0019238243166119443	0.07321893773625843	-0.1318267902267772	0.011489385271845185	0.14400411498963167	-0.32025052513529395	0.07439544108884506
MC4R	-	-	Coupled	-	Melanocortin receptors	classA	-0.07932273890265068	0.056248364374305526	-0.15778234431509017	-0.05368505530215327	-0.23901929157985483	-0.16847952605985764	0.27995857847419986	0.10625771249955339	0.152888276421174	-0.08441690660625323	0.1638433680961903	-0.20278446752662035	-0.04516295180649663	0.28100061647944885	0.1836947214920204	-0.17191928568088846	-0.10277095890657323	0.014883395437848359	-0.11219375492181902	0.07657129021850438	-0.09990411079559398	0.15345752223259507	-0.11698150350554282	0.34748718679958807	0.2476983855820761	0.08820310616747051	-0.013017925532026544	-0.1841183437919629	-0.02388922224289302	-0.4850044335213414	-0.09563311694776959	0.2840016514638467	-0.14679003588178924	-0.08156469001845802	-0.23076807165153077	0.07031796520278139	0.2833535874570723	0.039811909706975596	0.11895738039582347	-0.00603252546817706	0.0468459592254333	-0.23578664218504916	0.12808295263963523	0.0033150390022028613	-0.08444183312949309	-0.06235596680639074	0.17271184383028107	-0.10263236306796662	-0.00826634281799313
MC5R	-	-	-	-	Melanocortin receptors	classA	0.18600605670953943	-0.06069238726376986	0.17742055865438885	-0.027254588024053963	0.10333865480124063	-0.5970573546636048	-0.32799693516748774	-0.30443019791984355	0.16395628905689133	0.15030465214088046	-0.06884031840648631	0.13219457301326085	-0.15892363101059656	-0.23934866273791694	0.27450723382148035	0.08125353386874944	-0.10710225973572467	-0.21771379608752095	0.06906412950212616	-0.06467861462011296	-0.30554534019785273	0.2418915443499962	0.2702489602921251	0.3218375217182483	-0.10405735535067524	-0.17550428782460087	0.059392369441734365	-0.19112632733473264	0.2021571728594938	-0.09589230117276812	-0.153769628895329	-0.009496344173394136	-0.021601150800260607	-0.20388075719333354	0.39466327603036083	0.18891454610209524	0.1333205600005328	-0.1450668089005834	-0.16056742350514025	0.11941243440008249	-0.4500861470990734	0.019622443863391747	0.09618889917977008	-0.16638239928636217	-0.10623649622278068	-0.19123687372301476	-0.006888312198380372	-0.20493139329401677	0.19942385617840022
MCHR1	-	-	-	-	Melanin-concentrating hormone receptors	classA	-0.2879741911754834	-0.08634960301882105	0.08179129457379429	-0.05182262118534625	-0.12649406112595898	0.027784814225150483	0.12939467973604293	-0.17483348402056642	0.045654112772531334	-0.12970550221292612	0.5804365994072292	-0.061820579147166904	-0.019179429118330434	-0.12158838580365737	0.22194060269203272	0.017888775316988494	-0.17454976932279287	0.14005640997184673	0.28640928726567433	0.12746303942457757	-0.07582941320636821	0.09600648650917407	0.002271021409466961	0.019483682291368463	-0.06210810807338705	-0.20343240556051462	-0.04840066107916222	0.03279006714806976	-0.2121525740931742	0.2588790907494887	0.009944069392600459	0.32293930003278554	0.19270295347247	-0.15633719273432956	0.09423047577542795	0.05736803850585539	-0.05838979032063908	-0.20393037616177329	-0.018447492324823105	0.12302655956228047	-0.0884915509040619	0.03141342504786639	-0.08086409506062733	-0.07355252260575172	-0.10580500900948442	-0.23650543779413039	0.17479716123166905	-0.05669091821582071	0.15841664624708426
MCHR2	-	-	-	-	Melanin-concentrating hormone receptors	classA	0.4289100181608248	-0.13142689143845973	-0.4436303759077217	0.04014166762966742	0.2820640001470682	-0.1488572855250596	-0.14627098232355276	0.15873413739569622	-0.23199920887715533	-0.1852126251209763	0.008541929133945718	-0.06541577152964106	0.09606929113513112	0.39886227316662654	0.003939121862983138	-0.11638404579234657	0.08849962170901035	0.4420374855330926	-0.030609774650170236	-0.4817168018660948	0.27191885580221437	0.05408076934062594	0.18983391131594357	0.1329872258299437	-0.17638542353804926	0.07605953899283006	-0.0997453388991488	0.2021777954634048	-0.1904342201995371	0.04666768624033817	-0.11467493733503306	-0.046418628935690785	-0.21056660999717677	0.11800727990084955	0.015586881662317146	-0.05493632773599165	-0.019489356407044984	0.07264748047907622	0.1506070973562759	-0.04030431375778565	-0.2100319698158639	0.08207831785164857	-0.10088153096454726	-0.19998422953945386	0.20491573215643402	-0.48899988522141424	-0.20983535211889648	0.1395027137474131	0.21162987721985993
MLNR	-	-	-	-	Motilin receptor	classA	0.16053540250452628	-0.1785437495100045	0.00863181640815904	-0.21427290687053788	-0.2974128492127344	0.2642567364169992	0.08236248790246041	-0.20092587315086344	-0.0678527621153555	-0.23089564475714824	-0.028368520278175685	0.04408293364205463	0.16234134250878346	0.12691360333116952	0.16073263767409254	-0.13775107385997779	-0.11894482978951826	0.011970876591510764	-0.007770045522831815	-0.04715872590943681	0.19808624400250863	0.04904533053550273	0.732116434347558	0.13060301940268398	0.12168448452000874	0.18350393207890595	-0.3062252603935791	-0.07269897284591251	0.26893839659823254	-0.29305909749650905	0.010467910289818907	-0.19931481965521627	0.07049532301870912	0.044598611324602	-0.27959894916273753	-0.160402129834442	-0.001875899195801182	0.19894044290178695	-0.13723188727953203	-0.010177254600652384	0.18032830857860752	0.08307135643833659	0.04171283253319244	0.09671028450472852	-0.15354141159077755	0.029974481968308576	-0.16068400411887301	-0.12869495045151388	0.0454976102704461
MRGPRX1	-	-	-	-	Class A Orphans	classA	0.23352477226102553	-0.2155514230259491	0.036635304325708905	-0.16208505110195684	-0.4526396039452741	0.29028289055045786	0.1117633523753787	-0.364099663222773	-0.0784174204548738	-0.22342770989806898	-0.1448266465974554	0.09644552928249212	0.041346083498840704	-0.18394997109449363	0.2237045291478795	-0.10857533460753964	-0.0731646734171809	0.2655420003377531	0.12461107205143047	-0.04907870765637201	-0.046613954774623684	-0.06754728571407113	0.7412191312345292	0.20975276765753526	0.043102920904310726	0.014344590685599835	-0.21530621778423253	0.10140021304945161	0.26084818502364304	-0.19340686713773644	0.035033238978062466	-0.4150937777822924	0.20263455723635798	0.024587787470229983	-0.26963539236606493	-0.22347274744688722	0.07813745060122167	0.2413227257248716	0.001791802807586271	0.10463949165743	0.21369289398519942	0.10894581157420147	0.035171403875152704	0.13862771509829255	-0.19791707140632595	0.12704048054449965	-0.2433666809444523	-0.24530170050807037	0.07212658875902898
MRGPRX2	-	-	-	-	Class A Orphans	classA	-0.21991378492598596	-0.354778184219711	-0.23421675068213868	-0.04388139672799968	0.020218632742226465	-0.13246583617670477	0.3084488636444556	-0.3782606253390148	-0.14524502945315412	-0.04852744328970266	0.08731853240196981	0.18852120558989413	-0.21971605392960655	-0.25767552951188605	0.16432887347675781	-0.23519822583782038	0.1556110626830204	-0.026047124901462743	-0.08019310029408075	-0.046234230321057175	0.5056652639513175	-0.2754248280944623	-0.29880653667148244	-0.10813767767090518	-0.22272589720627392	0.1841939949803225	0.24847684154054245	-0.11268255037810877	0.03872889350992396	0.16172421435111128	0.10179949315479833	0.13046882378061625	0.05396733262069793	-0.1440294623444701	-0.11333795238547652	0.044921789098811435	-0.2092238313188149	0.1177810843262023	0.06969379059341288	-0.2506726157040757	-0.21588674056510637	-0.0510040631725783	0.22112295345612804	-0.03265684462795853	0.009768126524079922	-0.24590534621570967	0.07202814539825576	-0.06649173352294292	0.017970522545930036
MTNR1A	-	-	Coupled	-	Melatonin receptors	classA	0.08302171484703562	-0.2972030419068442	-0.3347635685270527	0.00776197632651648	0.042357657467348445	-0.045714340685780945	0.20592676089561282	-0.4366774543423455	-0.13632177118290806	0.0008393800724057432	0.03239176679165903	0.056687001793036096	-0.2240426249512826	-0.3089439923027669	0.19196991507147723	-0.18308666825675665	0.16878518635460593	0.11704298390253652	-0.14786397989967273	0.016099033205749236	0.49043307487109006	-0.2983882030021439	-0.2788878432470859	0.0395073629570138	-0.2250283820045809	0.0022678172933265545	0.20129173272082296	-0.18531609893603934	0.12936328168947814	0.2687938236158191	0.009489665022546697	0.1018851882571327	0.0048300416732926016	-0.36019272395270224	-0.0598776051494516	-0.017196384177353814	-0.14839343815514633	0.2727916809165572	0.028408800655940463	-0.222415510984052	-0.37698626473476704	-0.1359160647024648	0.054125851084214686	0.07985250174317268	0.020396350375405777	-0.2683256098251002	0.07103697370203485	5.6542597342998926e-05	-0.020174247795741097
MTNR1B	-	-	Not-coupled	-	Melatonin receptors	classA	-0.26000886268502466	0.2132747420796542	0.027755519340066002	-0.032653422274180804	0.04539571298292712	-0.024071958564978378	-0.25795836584954346	0.17642609336561516	-0.08319144368231923	0.036433912138537326	-0.16592940939584253	-0.2746888495657619	-0.0744367167987495	-0.09686908478385912	0.020657756486103507	-0.27547080668173973	0.19268519973098044	-0.005580229892085579	-0.27954737490457016	-0.10798067743993474	-0.17706937416268356	0.05631711229780993	0.0674723033521093	-0.019824322318998885	0.36359367642538787	-0.28441573177571106	-0.10674115552701784	0.1223582086795963	0.11609586491630487	0.15252081480275084	0.2387294706790187	-0.08629336947669033	-0.011005681270863477	0.16185586529829615	0.16671963755181166	0.005775189304576422	0.033651186331203134	-0.0995213496864415	0.2943880044308627	-0.242567763100153	-0.13166884726243921	-0.12995331918757377	0.020131793612201652	-0.1461618229129778	0.2991796901326913	0.23028150823421947	0.15972646896596696	-0.1638632162853056	0.0008509670121300034
NMBR	-	-	-	-	Bombesin receptors	classA	0.13841692097103114	-0.15818226502125043	0.4817385929713072	0.1447500420828827	-0.22230858952433155	0.1980280673296802	-0.24331158753574253	0.12081382787349912	-0.04094806675495905	-0.4762165719674656	0.17129776105708489	0.10061975165110593	-0.06095649662910984	-0.016009346137189642	0.28145466586951606	-0.006172756793472286	-0.13832921811627022	-0.2346345121213925	0.018834192958182665	0.011858899415282096	0.17718744418439955	0.08559624651115846	0.17878592398373225	0.11302294765131483	0.2423101178850068	-0.17839835033550014	0.17938472364774943	0.057364205890312506	-0.3114499846620689	0.002944530775264597	-0.21463922525061213	-0.015015809036778908	-0.043728502498855196	0.21628977999602642	-0.06406788670665196	-0.37846913647765834	0.04340406341804382	-0.06518076327444734	0.2701845573491473	-0.11151349585592704	0.026937577390280375	-0.17960245703623492	0.087495619616971	-0.13994278603085197	0.13999248994807753	-0.1660804631619751	0.16300469957668456	0.06597840802853537	-0.03925482296720846
NMUR1	-	-	-	-	Neuromedin U receptors	classA	-0.1349686772145872	-0.23327562194628265	-0.012601691355735932	0.05219065770844065	-0.3132023777489655	0.0894921193388844	-0.23440131622835533	0.025273385460750114	-0.3281416884650142	-0.41561756035196307	0.13510185702219338	0.34280491025585536	0.061375749297829255	0.3332009980515473	-0.09722432062536411	0.08940562263879875	-0.13707227333195537	-0.014896255222417247	-0.025875596398678237	0.026308052882494905	0.14357125670064247	-0.24842550897255616	0.15549976839723909	0.10044605721423515	0.4068995922163868	0.08161505999155688	0.22996687954361972	0.07876980901931095	-0.19884425254540494	0.036500084563135776	-0.2503440501886297	0.09445271272489494	-0.21460206071210985	0.11252852823160268	-0.2252538023480925	-0.2231363384127368	-0.08270276225460622	-0.1752397050826623	0.08490228577955398	-0.03463430329200511	-0.2774975851591829	-0.09474547532017298	0.130964415787179	0.036849748742680835	0.220724770246912	0.053535003554737656	0.17842262931440067	-0.005333304948079565	-0.006831838419470717
NMUR2	-	-	-	-	Neuromedin U receptors	classA	-0.02735837487680218	-0.13656206259264161	0.23297932521348105	0.037882175317813634	-0.13240160130801826	0.19123072174321248	0.08150984012401957	0.14081676095194248	-0.1601255742751897	0.17510471296079436	-0.33666018199852954	-0.07132374914590806	-0.25242970962313577	0.09867345924687959	-0.021345654659548158	-0.15347806678056988	-0.1808662609055497	0.20833923593824943	-0.022727167029410206	0.1357346105376301	0.279935071208238	-0.11273602989881314	0.012461182587321942	0.06818545982741502	-0.14833049467904597	-0.1661682767246066	0.13100712843168755	-0.3966242192372775	0.03480269960535078	0.025631078743597137	0.04184293752712726	-0.1105967017216626	0.16544388970644727	0.07882057332955074	0.2328762256694111	0.1583495573939682	0.2605863233273007	-0.3471380607059388	0.01832399033770679	0.3628487630979658	-0.04509472973792364	0.14666036144809924	-0.25723881629952067	-0.019098597270213787	-0.13090195309368868	0.027876973279012486	-0.02143627508674941	0.12958692724816206	0.2268245218527692
NPBWR1	-	-	-	-	Neuropeptide W/neuropeptide B receptors	classA	0.03940446492714119	0.3682151775901982	0.038039162977823594	0.21287051622112158	-0.05963464334463846	0.02139103763452768	-0.17953379848950693	-0.2939173469026669	-0.2668808859657708	-0.1640453876375297	-0.17094381693879634	-0.3204760581635333	-0.2785244762278648	0.12425754316067164	0.19306886451722324	-0.12692792683815654	-0.04925932560811748	-0.018336540904325443	-0.3800540938461398	0.10168954859997999	0.028896195502629833	0.015082182838974995	-0.12267670705909407	-0.1493150829084787	-0.03867444362688155	0.19941272705329421	0.22127062849966564	0.22760920408474655	0.059441982605120944	-0.00837873131125974	-0.017591927116567062	0.1926399250210591	0.20471120105168097	-0.14409088194522723	-0.07302581724547717	-0.3493820218262502	-0.16182519226627104	-0.19932598498040804	0.1082536320040106	0.015019255489085143	0.0047188211903629465	0.2876121457055976	-0.009535649559974952	0.2534197372576578	0.1824209516593684	0.17392371872361392	0.049967475034151464	0.005469972507291345	0.05859722651159903
NPFFR1	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.0552248665488642	0.405910593224507	-0.11708175382771502	-0.14282200383097973	0.03840509468463742	-0.36227407096239495	-0.3802414384010554	-0.4083749219027933	0.32405310066617443	0.07234929571423195	-0.08317099713276947	0.02002073880841245	-0.47275739613701256	0.396167444342057	-0.15669855450829073	0.22044602415039077	0.12765654673067414	-0.048678922216563975	-0.132133782969896	0.31667272208944836	-0.040914573476909064	0.1766846907365833	0.4362336631622177	0.3486000102314315	-0.08998841486433727	0.22125346022211545	0.2286550451903147	0.12810649628949633	0.5877610865155344	-0.061191841715225744	-0.08428186948289074	0.15991187475319144	-0.014129091862265122	-0.27423067899844716	0.3314576592616663	-0.20764817924389994	0.029136692902536277	-0.4270055103610154	-0.10067339920840039	0.1407678927979766	-0.09064632237419114	0.24410901033040502	0.1921384009328166	0.3566207345769097	0.04256438662119173	-0.23331472173350154	-0.2939470883470272	-0.007430330261306216	-0.058447752360767706
NPFFR2	-	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.0656191936320942	-0.010792492671235799	0.010213041879373096	0.2596010627141208	0.09699284349270536	-0.22708131624392444	-0.07385641073046174	-0.0005179024379745534	0.07998794023902359	-0.05604063646769045	-0.24128908317764472	0.10073649376272742	-0.15299391942812027	0.3630017602319582	-0.12714544590668084	-0.01935090121533999	-0.3535615895992364	-0.18110365556897365	-0.03303370973484501	0.08983242247298737	0.16146305866055505	-0.011771780058782447	-0.1340504492296783	0.019629532445809936	-0.3404953663936188	-0.10193957032760205	-0.07232449797268374	-0.19827973405746313	-0.22901178118111437	-0.06702095931074455	0.1707464567883983	-0.13824041752689453	-0.07562926339917087	0.1431938871419238	0.013565732791932643	0.13012808490700592	0.14468628805546088	0.07761219914615355	-0.09688912175946104	-0.0665432136804922	0.1939041248231093	0.05350305116947427	-0.16635886666462926	-0.06635599114817078	0.06879039649342046	0.0036126206395086214	-0.03520498783807943	-0.01325213826454844	-0.26713957341844974
