DimR	Family	Layer	Score
PCA	Formylpeptide receptors	17	0.007
PCA	Formylpeptide receptors	8	0.007
PCA	Formylpeptide receptors	7	0.007
PCA	Formylpeptide receptors	4	0.007
PCA	Formylpeptide receptors	12	0.006
PCA	Formylpeptide receptors	14	0.006
PCA	Formylpeptide receptors	15	0.006
PCA	Formylpeptide receptors	21	0.006
PCA	Formylpeptide receptors	13	0.006
PCA	Formylpeptide receptors	10	0.004
PCA	Formylpeptide receptors	9	0.004
PCA	Formylpeptide receptors	28	0.001
PCA	Formylpeptide receptors	27	0.001
PCA	Formylpeptide receptors	32	0.0
PCA	Formylpeptide receptors	31	0.0
PCA	Formylpeptide receptors	30	0.0
PCA	Formylpeptide receptors	29	0.0
PCA	Formylpeptide receptors	23	0.0
PCA	Formylpeptide receptors	26	0.0
PCA	Formylpeptide receptors	25	0.0
PCA	Formylpeptide receptors	24	0.0
PCA	Formylpeptide receptors	5	0.0
PCA	Formylpeptide receptors	33	0.0
PCA	Adhesion Class GPCRs	21	0.169
PCA	Adhesion Class GPCRs	11	0.141
PCA	Adhesion Class GPCRs	20	0.136
PCA	Adhesion Class GPCRs	18	0.134
PCA	Adhesion Class GPCRs	17	0.131
PCA	Adhesion Class GPCRs	19	0.115
PCA	Adhesion Class GPCRs	12	0.102
PCA	Adhesion Class GPCRs	14	0.102
PCA	Adhesion Class GPCRs	13	0.1
PCA	Adhesion Class GPCRs	22	0.097
PCA	Adhesion Class GPCRs	8	0.095
PCA	Adhesion Class GPCRs	7	0.091
PCA	Adhesion Class GPCRs	2	0.09
PCA	Adhesion Class GPCRs	16	0.089
PCA	Adhesion Class GPCRs	15	0.082
PCA	Adhesion Class GPCRs	0	0.079
PCA	Adhesion Class GPCRs	24	0.051
PCA	Adhesion Class GPCRs	25	0.046
PCA	Adhesion Class GPCRs	30	0.045
PCA	Adhesion Class GPCRs	26	0.043
PCA	Adhesion Class GPCRs	6	0.042
PCA	Adhesion Class GPCRs	29	0.041
PCA	Adhesion Class GPCRs	31	0.04
PCA	Adhesion Class GPCRs	32	0.039
PCA	Adhesion Class GPCRs	28	0.037
PCA	Adhesion Class GPCRs	9	0.036
PCA	Adhesion Class GPCRs	27	0.036
PCA	Adhesion Class GPCRs	1	0.029
PCA	Adhesion Class GPCRs	23	0.014
PCA	Adhesion Class GPCRs	10	0.013
PCA	Adhesion Class GPCRs	3	0.013
PCA	Adhesion Class GPCRs	33	0.013
PCA	Adhesion Class GPCRs	4	0.003
PCA	Adhesion Class GPCRs	5	0.002
PCA	Histamine receptors	30	0.032
PCA	Histamine receptors	1	0.016
PCA	Histamine receptors	6	0.015
PCA	Histamine receptors	7	0.013
PCA	Histamine receptors	11	0.013
PCA	Histamine receptors	12	0.012
PCA	Histamine receptors	14	0.012
PCA	Histamine receptors	8	0.012
PCA	Histamine receptors	13	0.012
PCA	Histamine receptors	21	0.011
PCA	Histamine receptors	15	0.011
PCA	Histamine receptors	32	0.01
PCA	Histamine receptors	31	0.01
PCA	Histamine receptors	29	0.009
PCA	Histamine receptors	10	0.008
PCA	Histamine receptors	9	0.008
PCA	Histamine receptors	26	0.008
PCA	Histamine receptors	3	0.007
PCA	Histamine receptors	25	0.007
PCA	Histamine receptors	5	0.006
PCA	Histamine receptors	24	0.005
PCA	Histamine receptors	33	0.004
PCA	Histamine receptors	2	0.003
PCA	Histamine receptors	23	0.003
PCA	Histamine receptors	0	0.002
PCA	Histamine receptors	27	0.001
PCA	Histamine receptors	28	0.001
PCA	Histamine receptors	22	0.0
PCA	Histamine receptors	20	0.0
PCA	Histamine receptors	19	0.0
PCA	Histamine receptors	18	0.0
PCA	Histamine receptors	16	0.0
PCA	Histamine receptors	4	0.0
PCA	Histamine receptors	17	0.0
PCA	Adrenoceptors	12	0.032
PCA	Adrenoceptors	14	0.032
PCA	Adrenoceptors	0	0.031
PCA	Adrenoceptors	13	0.031
PCA	Adrenoceptors	8	0.029
PCA	Adrenoceptors	7	0.027
PCA	Adrenoceptors	11	0.027
PCA	Adrenoceptors	15	0.022
PCA	Adrenoceptors	2	0.021
PCA	Adrenoceptors	32	0.018
PCA	Adrenoceptors	31	0.018
PCA	Adrenoceptors	19	0.018
PCA	Adrenoceptors	33	0.018
PCA	Adrenoceptors	28	0.016
PCA	Adrenoceptors	27	0.015
PCA	Adrenoceptors	16	0.012
PCA	Adrenoceptors	18	0.011
PCA	Adrenoceptors	20	0.011
PCA	Adrenoceptors	17	0.01
PCA	Adrenoceptors	4	0.009
PCA	Adrenoceptors	26	0.008
PCA	Adrenoceptors	21	0.007
PCA	Adrenoceptors	29	0.007
PCA	Adrenoceptors	6	0.006
PCA	Adrenoceptors	24	0.005
PCA	Adrenoceptors	25	0.003
PCA	Adrenoceptors	30	0.002
PCA	Adrenoceptors	23	0.002
PCA	Adrenoceptors	5	0.001
PCA	Adrenoceptors	1	0.001
PCA	Adrenoceptors	3	0.001
PCA	Adrenoceptors	9	0.0
PCA	Adrenoceptors	22	0.0
PCA	Adrenoceptors	10	0.0
PCA	Kisspeptin receptor	4	0.018
PCA	Kisspeptin receptor	28	0.011
PCA	Kisspeptin receptor	27	0.011
PCA	Kisspeptin receptor	32	0.01
PCA	Kisspeptin receptor	31	0.01
PCA	Kisspeptin receptor	30	0.009
PCA	Kisspeptin receptor	29	0.009
PCA	Kisspeptin receptor	26	0.009
PCA	Kisspeptin receptor	5	0.008
PCA	Kisspeptin receptor	25	0.008
PCA	Kisspeptin receptor	33	0.007
PCA	Kisspeptin receptor	3	0.007
PCA	Kisspeptin receptor	24	0.007
PCA	Kisspeptin receptor	23	0.006
PCA	Kisspeptin receptor	0	0.005
PCA	Kisspeptin receptor	2	0.005
PCA	Kisspeptin receptor	17	0.004
PCA	Kisspeptin receptor	1	0.004
PCA	Kisspeptin receptor	18	0.004
PCA	Kisspeptin receptor	19	0.004
PCA	Kisspeptin receptor	20	0.004
PCA	Kisspeptin receptor	22	0.004
PCA	Kisspeptin receptor	6	0.004
PCA	Kisspeptin receptor	11	0.003
PCA	Kisspeptin receptor	7	0.003
PCA	Kisspeptin receptor	8	0.003
PCA	Kisspeptin receptor	15	0.003
PCA	Kisspeptin receptor	12	0.003
PCA	Kisspeptin receptor	16	0.003
PCA	Kisspeptin receptor	14	0.003
PCA	Kisspeptin receptor	21	0.003
PCA	Kisspeptin receptor	13	0.003
PCA	Kisspeptin receptor	10	0.002
PCA	Kisspeptin receptor	9	0.002
PCA	Platelet-activating factor receptor	28	0.011
PCA	Platelet-activating factor receptor	27	0.011
PCA	Platelet-activating factor receptor	32	0.01
PCA	Platelet-activating factor receptor	31	0.01
PCA	Platelet-activating factor receptor	30	0.009
PCA	Platelet-activating factor receptor	29	0.009
PCA	Platelet-activating factor receptor	26	0.009
PCA	Platelet-activating factor receptor	3	0.008
PCA	Platelet-activating factor receptor	5	0.008
PCA	Platelet-activating factor receptor	25	0.008
PCA	Platelet-activating factor receptor	33	0.007
PCA	Platelet-activating factor receptor	24	0.007
PCA	Platelet-activating factor receptor	23	0.006
PCA	Platelet-activating factor receptor	0	0.005
PCA	Platelet-activating factor receptor	2	0.005
PCA	Platelet-activating factor receptor	17	0.004
PCA	Platelet-activating factor receptor	1	0.004
PCA	Platelet-activating factor receptor	18	0.004
PCA	Platelet-activating factor receptor	19	0.004
PCA	Platelet-activating factor receptor	20	0.004
PCA	Platelet-activating factor receptor	4	0.004
PCA	Platelet-activating factor receptor	22	0.004
PCA	Platelet-activating factor receptor	6	0.004
PCA	Platelet-activating factor receptor	8	0.003
PCA	Platelet-activating factor receptor	7	0.003
PCA	Platelet-activating factor receptor	14	0.003
PCA	Platelet-activating factor receptor	11	0.003
PCA	Platelet-activating factor receptor	15	0.003
PCA	Platelet-activating factor receptor	13	0.003
PCA	Platelet-activating factor receptor	21	0.003
PCA	Platelet-activating factor receptor	16	0.003
PCA	Platelet-activating factor receptor	12	0.003
PCA	Platelet-activating factor receptor	10	0.002
PCA	Platelet-activating factor receptor	9	0.002
PCA	Opioid receptors	33	0.024
PCA	Opioid receptors	0	0.019
PCA	Opioid receptors	22	0.016
PCA	Opioid receptors	6	0.015
PCA	Opioid receptors	4	0.014
PCA	Opioid receptors	19	0.014
PCA	Opioid receptors	18	0.013
PCA	Opioid receptors	11	0.013
PCA	Opioid receptors	20	0.013
PCA	Opioid receptors	16	0.013
PCA	Opioid receptors	17	0.013
PCA	Opioid receptors	7	0.013
PCA	Opioid receptors	12	0.012
PCA	Opioid receptors	13	0.012
PCA	Opioid receptors	14	0.012
PCA	Opioid receptors	28	0.012
PCA	Opioid receptors	8	0.012
PCA	Opioid receptors	27	0.012
PCA	Opioid receptors	15	0.011
PCA	Opioid receptors	21	0.011
PCA	Opioid receptors	32	0.01
PCA	Opioid receptors	31	0.01
PCA	Opioid receptors	29	0.009
PCA	Opioid receptors	26	0.008
PCA	Opioid receptors	30	0.008
PCA	Opioid receptors	9	0.008
PCA	Opioid receptors	10	0.008
PCA	Opioid receptors	25	0.007
PCA	Opioid receptors	24	0.005
PCA	Opioid receptors	23	0.003
PCA	Opioid receptors	2	0.001
PCA	Opioid receptors	3	0.0
PCA	Opioid receptors	1	0.0
PCA	Opioid receptors	5	0.0
PCA	Cholecystokinin receptors	2	0.025
PCA	Cholecystokinin receptors	0	0.022
PCA	Cholecystokinin receptors	3	0.016
PCA	Cholecystokinin receptors	33	0.016
PCA	Cholecystokinin receptors	5	0.014
PCA	Cholecystokinin receptors	32	0.011
PCA	Cholecystokinin receptors	19	0.008
PCA	Cholecystokinin receptors	6	0.008
PCA	Cholecystokinin receptors	1	0.008
PCA	Cholecystokinin receptors	16	0.007
PCA	Cholecystokinin receptors	20	0.007
PCA	Cholecystokinin receptors	18	0.007
PCA	Cholecystokinin receptors	4	0.007
PCA	Cholecystokinin receptors	17	0.007
PCA	Cholecystokinin receptors	8	0.007
PCA	Cholecystokinin receptors	7	0.007
PCA	Cholecystokinin receptors	11	0.007
PCA	Cholecystokinin receptors	14	0.006
PCA	Cholecystokinin receptors	21	0.006
PCA	Cholecystokinin receptors	13	0.006
PCA	Cholecystokinin receptors	12	0.006
PCA	Cholecystokinin receptors	15	0.006
PCA	Cholecystokinin receptors	9	0.004
PCA	Cholecystokinin receptors	10	0.004
PCA	Cholecystokinin receptors	22	0.002
PCA	Cholecystokinin receptors	27	0.001
PCA	Cholecystokinin receptors	28	0.001
PCA	Cholecystokinin receptors	24	0.0
PCA	Cholecystokinin receptors	25	0.0
PCA	Cholecystokinin receptors	26	0.0
PCA	Cholecystokinin receptors	29	0.0
PCA	Cholecystokinin receptors	30	0.0
PCA	Cholecystokinin receptors	31	0.0
PCA	Cholecystokinin receptors	23	0.0
PCA	Neuropeptide S receptor	4	0.018
PCA	Neuropeptide S receptor	1	0.015
PCA	Neuropeptide S receptor	33	0.008
PCA	Neuropeptide S receptor	5	0.008
PCA	Neuropeptide S receptor	25	0.008
PCA	Neuropeptide S receptor	3	0.007
PCA	Neuropeptide S receptor	24	0.007
PCA	Neuropeptide S receptor	32	0.006
PCA	Neuropeptide S receptor	31	0.006
PCA	Neuropeptide S receptor	30	0.006
PCA	Neuropeptide S receptor	29	0.006
PCA	Neuropeptide S receptor	26	0.006
PCA	Neuropeptide S receptor	23	0.006
PCA	Neuropeptide S receptor	28	0.005
PCA	Neuropeptide S receptor	27	0.005
PCA	Neuropeptide S receptor	0	0.005
PCA	Neuropeptide S receptor	2	0.005
PCA	Neuropeptide S receptor	17	0.004
PCA	Neuropeptide S receptor	18	0.004
PCA	Neuropeptide S receptor	19	0.004
PCA	Neuropeptide S receptor	20	0.004
PCA	Neuropeptide S receptor	22	0.004
PCA	Neuropeptide S receptor	6	0.004
PCA	Neuropeptide S receptor	11	0.003
PCA	Neuropeptide S receptor	7	0.003
PCA	Neuropeptide S receptor	8	0.003
PCA	Neuropeptide S receptor	16	0.003
PCA	Neuropeptide S receptor	15	0.003
PCA	Neuropeptide S receptor	13	0.003
PCA	Neuropeptide S receptor	14	0.003
PCA	Neuropeptide S receptor	21	0.003
PCA	Neuropeptide S receptor	12	0.003
PCA	Neuropeptide S receptor	10	0.002
PCA	Neuropeptide S receptor	9	0.002
PCA	Calcium-sensing receptors	15	0.027
PCA	Calcium-sensing receptors	21	0.025
PCA	Calcium-sensing receptors	12	0.023
PCA	Calcium-sensing receptors	14	0.023
PCA	Calcium-sensing receptors	13	0.022
PCA	Calcium-sensing receptors	7	0.021
PCA	Calcium-sensing receptors	11	0.021
PCA	Calcium-sensing receptors	20	0.02
PCA	Calcium-sensing receptors	16	0.02
PCA	Calcium-sensing receptors	17	0.019
PCA	Calcium-sensing receptors	18	0.019
PCA	Calcium-sensing receptors	6	0.016
PCA	Calcium-sensing receptors	19	0.016
PCA	Calcium-sensing receptors	22	0.014
PCA	Calcium-sensing receptors	2	0.013
PCA	Calcium-sensing receptors	0	0.011
PCA	Calcium-sensing receptors	23	0.009
PCA	Calcium-sensing receptors	33	0.008
PCA	Calcium-sensing receptors	3	0.008
PCA	Calcium-sensing receptors	24	0.007
PCA	Calcium-sensing receptors	25	0.007
PCA	Calcium-sensing receptors	5	0.007
PCA	Calcium-sensing receptors	26	0.006
PCA	Calcium-sensing receptors	29	0.006
PCA	Calcium-sensing receptors	30	0.006
PCA	Calcium-sensing receptors	31	0.006
PCA	Calcium-sensing receptors	32	0.006
PCA	Calcium-sensing receptors	27	0.005
PCA	Calcium-sensing receptors	28	0.005
PCA	Calcium-sensing receptors	4	0.004
PCA	Calcium-sensing receptors	1	0.004
PCA	Calcium-sensing receptors	8	0.003
PCA	Calcium-sensing receptors	9	0.002
PCA	Calcium-sensing receptors	10	0.002
PCA	Metabotropic glutamate receptors	21	0.131
PCA	Metabotropic glutamate receptors	11	0.109
PCA	Metabotropic glutamate receptors	20	0.105
PCA	Metabotropic glutamate receptors	18	0.103
PCA	Metabotropic glutamate receptors	17	0.102
PCA	Metabotropic glutamate receptors	19	0.089
PCA	Metabotropic glutamate receptors	15	0.083
PCA	Metabotropic glutamate receptors	22	0.075
PCA	Metabotropic glutamate receptors	12	0.069
PCA	Metabotropic glutamate receptors	2	0.069
PCA	Metabotropic glutamate receptors	14	0.069
PCA	Metabotropic glutamate receptors	13	0.068
PCA	Metabotropic glutamate receptors	0	0.061
PCA	Metabotropic glutamate receptors	7	0.061
PCA	Metabotropic glutamate receptors	16	0.06
PCA	Metabotropic glutamate receptors	23	0.047
PCA	Metabotropic glutamate receptors	6	0.045
PCA	Metabotropic glutamate receptors	3	0.045
PCA	Metabotropic glutamate receptors	24	0.04
PCA	Metabotropic glutamate receptors	8	0.035
PCA	Metabotropic glutamate receptors	25	0.035
PCA	Metabotropic glutamate receptors	30	0.034
PCA	Metabotropic glutamate receptors	26	0.033
PCA	Metabotropic glutamate receptors	29	0.032
PCA	Metabotropic glutamate receptors	31	0.031
PCA	Metabotropic glutamate receptors	32	0.03
PCA	Metabotropic glutamate receptors	27	0.028
PCA	Metabotropic glutamate receptors	28	0.028
PCA	Metabotropic glutamate receptors	1	0.023
PCA	Metabotropic glutamate receptors	5	0.013
PCA	Metabotropic glutamate receptors	33	0.005
PCA	Metabotropic glutamate receptors	9	0.002
PCA	Metabotropic glutamate receptors	10	0.002
PCA	Metabotropic glutamate receptors	4	0.001
